"";"button_action";"variant";"orig.id"
"53985";"no_click";"Variant 2";"53985"
"80244";"no_click";"Variant 2";"80244"
"42730";"no_click";"Variant 1";"42730"
"60976";"no_click";"Variant 2";"60976"
"10776";"no_click";"Variant 1";"10776"
"68726";"no_click";"Variant 2";"68726"
"42415";"no_click";"Variant 1";"42415"
"24834";"no_click";"Variant 1";"24834"
"41765";"no_click";"Variant 1";"41765"
"27536";"no_click";"Variant 1";"27536"
"38418";"no_click";"Variant 1";"38418"
"5297";"no_click";"Variant 1";"5297"
"40951";"no_click";"Variant 1";"40951"
"55819";"no_click";"Variant 2";"55819"
"9368";"no_click";"Variant 1";"9368"
"73872";"no_click";"Variant 2";"73872"
"84579";"no_click";"Variant 2";"84579"
"8754";"no_click";"Variant 1";"8754"
"75445";"no_click";"Variant 2";"75445"
"5388";"no_click";"Variant 1";"5388"
"33272";"no_click";"Variant 1";"33272"
"38925";"no_click";"Variant 1";"38925"
"41259";"no_click";"Variant 1";"41259"
"21692";"no_click";"Variant 1";"21692"
"6322";"no_click";"Variant 1";"6322"
"51057";"no_click";"Variant 2";"51057"
"24994";"no_click";"Variant 1";"24994"
"42648";"no_click";"Variant 1";"42648"
"2079";"no_click";"Variant 1";"2079"
"21413";"no_click";"Variant 1";"21413"
"6976";"no_click";"Variant 1";"6976"
"19660";"no_click";"Variant 1";"19660"
"77678";"no_click";"Variant 2";"77678"
"13002";"no_click";"Variant 1";"13002"
"1086";"no_click";"Variant 1";"1086"
"15823";"no_click";"Variant 1";"15823"
"1711";"no_click";"Variant 1";"1711"
"30721";"no_click";"Variant 1";"30721"
"59209";"no_click";"Variant 2";"59209"
"10472";"no_click";"Variant 1";"10472"
"56753";"no_click";"Variant 2";"56753"
"11591";"no_click";"Variant 1";"11591"
"5755";"no_click";"Variant 1";"5755"
"79038";"no_click";"Variant 2";"79038"
"49191";"no_click";"Variant 2";"49191"
"25507";"no_click";"Variant 1";"25507"
"68681";"no_click";"Variant 2";"68681"
"69386";"no_click";"Variant 2";"69386"
"27335";"no_click";"Variant 1";"27335"
"4886";"no_click";"Variant 1";"4886"
"63260";"no_click";"Variant 2";"63260"
"2327";"no_click";"Variant 1";"2327"
"25560";"no_click";"Variant 1";"25560"
"71025";"no_click";"Variant 2";"71025"
"66712";"click";"Variant 2";"66712"
"10938";"no_click";"Variant 1";"10938"
"45133";"no_click";"Variant 2";"45133"
"19605";"no_click";"Variant 1";"19605"
"22848";"no_click";"Variant 1";"22848"
"47819";"no_click";"Variant 2";"47819"
"82593";"click";"Variant 2";"82593"
"13503";"no_click";"Variant 1";"13503"
"508";"no_click";"Variant 1";"508"
"80636";"no_click";"Variant 2";"80636"
"22374";"no_click";"Variant 1";"22374"
"56832";"no_click";"Variant 2";"56832"
"39813";"no_click";"Variant 1";"39813"
"38494";"no_click";"Variant 1";"38494"
"80178";"no_click";"Variant 2";"80178"
"1730";"no_click";"Variant 1";"1730"
"62627";"no_click";"Variant 2";"62627"
"81899";"no_click";"Variant 2";"81899"
"35090";"no_click";"Variant 1";"35090"
"30894";"no_click";"Variant 1";"30894"
"15127";"no_click";"Variant 1";"15127"
"37582";"no_click";"Variant 1";"37582"
"70637";"no_click";"Variant 2";"70637"
"63455";"no_click";"Variant 2";"63455"
"51311";"no_click";"Variant 2";"51311"
"16829";"no_click";"Variant 1";"16829"
"52305";"no_click";"Variant 2";"52305"
"10818";"no_click";"Variant 1";"10818"
"6731";"no_click";"Variant 1";"6731"
"51937";"no_click";"Variant 2";"51937"
"7923";"no_click";"Variant 1";"7923"
"18568";"no_click";"Variant 1";"18568"
"18687";"no_click";"Variant 1";"18687"
"7384";"no_click";"Variant 1";"7384"
"80992";"no_click";"Variant 2";"80992"
"56593";"no_click";"Variant 2";"56593"
"2609";"no_click";"Variant 1";"2609"
"53291";"no_click";"Variant 2";"53291"
"84003";"no_click";"Variant 2";"84003"
"35524";"no_click";"Variant 1";"35524"
"42016";"no_click";"Variant 1";"42016"
"16008";"no_click";"Variant 1";"16008"
"58349";"no_click";"Variant 2";"58349"
"63534";"no_click";"Variant 2";"63534"
"40388";"no_click";"Variant 1";"40388"
"32470";"no_click";"Variant 1";"32470"
"39370";"no_click";"Variant 1";"39370"
"41412";"no_click";"Variant 1";"41412"
"72956";"no_click";"Variant 2";"72956"
"49850";"click";"Variant 2";"49850"
"69698";"no_click";"Variant 2";"69698"
"55965";"no_click";"Variant 2";"55965"
"66577";"click";"Variant 2";"66577"
"61414";"no_click";"Variant 2";"61414"
"45608";"no_click";"Variant 2";"45608"
"29606";"no_click";"Variant 1";"29606"
"74787";"no_click";"Variant 2";"74787"
"42675";"no_click";"Variant 1";"42675"
"31237";"no_click";"Variant 1";"31237"
"55791";"no_click";"Variant 2";"55791"
"78271";"no_click";"Variant 2";"78271"
"54530";"no_click";"Variant 2";"54530"
"24503";"no_click";"Variant 1";"24503"
"2074";"no_click";"Variant 1";"2074"
"27245";"no_click";"Variant 1";"27245"
"59885";"no_click";"Variant 2";"59885"
"67984";"no_click";"Variant 2";"67984"
"17441";"no_click";"Variant 1";"17441"
"42426";"no_click";"Variant 1";"42426"
"69116";"no_click";"Variant 2";"69116"
"43031";"no_click";"Variant 1";"43031"
"52319";"no_click";"Variant 2";"52319"
"29367";"no_click";"Variant 1";"29367"
"35919";"no_click";"Variant 1";"35919"
"82688";"no_click";"Variant 2";"82688"
"15478";"no_click";"Variant 1";"15478"
"20769";"no_click";"Variant 1";"20769"
"49408";"no_click";"Variant 2";"49408"
"54119";"no_click";"Variant 2";"54119"
"26084";"no_click";"Variant 1";"26084"
"53348";"no_click";"Variant 2";"53348"
"30840";"no_click";"Variant 1";"30840"
"14899";"no_click";"Variant 1";"14899"
"72835";"no_click";"Variant 2";"72835"
"78964";"click";"Variant 2";"78964"
"6551";"no_click";"Variant 1";"6551"
"1183";"no_click";"Variant 1";"1183"
"35582";"no_click";"Variant 1";"35582"
"76909";"no_click";"Variant 2";"76909"
"47937";"no_click";"Variant 2";"47937"
"39606";"no_click";"Variant 1";"39606"
"2676";"no_click";"Variant 1";"2676"
"64341";"no_click";"Variant 2";"64341"
"61226";"no_click";"Variant 2";"61226"
"4642";"no_click";"Variant 1";"4642"
"20995";"no_click";"Variant 1";"20995"
"41312";"no_click";"Variant 1";"41312"
"67083";"no_click";"Variant 2";"67083"
"22643";"click";"Variant 1";"22643"
"5221";"no_click";"Variant 1";"5221"
"27117";"no_click";"Variant 1";"27117"
"11644";"no_click";"Variant 1";"11644"
"33295";"no_click";"Variant 1";"33295"
"58253";"no_click";"Variant 2";"58253"
"20874";"no_click";"Variant 1";"20874"
"25807";"no_click";"Variant 1";"25807"
"34244";"no_click";"Variant 1";"34244"
"33261";"no_click";"Variant 1";"33261"
"5984";"no_click";"Variant 1";"5984"
"13535";"no_click";"Variant 1";"13535"
"31811";"no_click";"Variant 1";"31811"
"79267";"no_click";"Variant 2";"79267"
"81583";"no_click";"Variant 2";"81583"
"43975";"no_click";"Variant 2";"43975"
"25622";"no_click";"Variant 1";"25622"
"42027";"no_click";"Variant 1";"42027"
"44976";"no_click";"Variant 2";"44976"
"15923";"no_click";"Variant 1";"15923"
"26590";"no_click";"Variant 1";"26590"
"61917";"no_click";"Variant 2";"61917"
"30227";"no_click";"Variant 1";"30227"
"36586";"no_click";"Variant 1";"36586"
"47783";"no_click";"Variant 2";"47783"
"14602";"no_click";"Variant 1";"14602"
"40889";"no_click";"Variant 1";"40889"
"27546";"no_click";"Variant 1";"27546"
"55488";"no_click";"Variant 2";"55488"
"4513";"no_click";"Variant 1";"4513"
"66279";"no_click";"Variant 2";"66279"
"41256";"no_click";"Variant 1";"41256"
"40752";"no_click";"Variant 1";"40752"
"46231";"no_click";"Variant 2";"46231"
"41571";"no_click";"Variant 1";"41571"
"24240";"no_click";"Variant 1";"24240"
"3400";"no_click";"Variant 1";"3400"
"18007";"no_click";"Variant 1";"18007"
"44774";"no_click";"Variant 2";"44774"
"40607";"no_click";"Variant 1";"40607"
"49006";"no_click";"Variant 2";"49006"
"48686";"no_click";"Variant 2";"48686"
"18999";"no_click";"Variant 1";"18999"
"59393";"no_click";"Variant 2";"59393"
"2374";"no_click";"Variant 1";"2374"
"32708";"no_click";"Variant 1";"32708"
"6534";"no_click";"Variant 1";"6534"
"25474";"no_click";"Variant 1";"25474"
"7778";"no_click";"Variant 1";"7778"
"3182";"no_click";"Variant 1";"3182"
"36218";"no_click";"Variant 1";"36218"
"56958";"no_click";"Variant 2";"56958"
"21686";"click";"Variant 1";"21686"
"83138";"no_click";"Variant 2";"83138"
"16615";"no_click";"Variant 1";"16615"
"82778";"no_click";"Variant 2";"82778"
"49068";"no_click";"Variant 2";"49068"
"3076";"no_click";"Variant 1";"3076"
"8216";"no_click";"Variant 1";"8216"
"14759";"no_click";"Variant 1";"14759"
"53187";"no_click";"Variant 2";"53187"
"1127";"no_click";"Variant 1";"1127"
"72097";"no_click";"Variant 2";"72097"
"1154";"no_click";"Variant 1";"1154"
"9437";"no_click";"Variant 1";"9437"
"8136";"no_click";"Variant 1";"8136"
"57417";"no_click";"Variant 2";"57417"
"25138";"no_click";"Variant 1";"25138"
"8221";"no_click";"Variant 1";"8221"
"36372";"no_click";"Variant 1";"36372"
"37907";"click";"Variant 1";"37907"
"64332";"no_click";"Variant 2";"64332"
"37973";"no_click";"Variant 1";"37973"
"41214";"no_click";"Variant 1";"41214"
"5925";"no_click";"Variant 1";"5925"
"30839";"no_click";"Variant 1";"30839"
"75341";"no_click";"Variant 2";"75341"
"74070";"no_click";"Variant 2";"74070"
"80988";"no_click";"Variant 2";"80988"
"44306";"no_click";"Variant 2";"44306"
"76709";"no_click";"Variant 2";"76709"
"60667";"no_click";"Variant 2";"60667"
"20421";"click";"Variant 1";"20421"
"23662";"no_click";"Variant 1";"23662"
"29738";"no_click";"Variant 1";"29738"
"52641";"no_click";"Variant 2";"52641"
"62008";"no_click";"Variant 2";"62008"
"27483";"no_click";"Variant 1";"27483"
"77888";"no_click";"Variant 2";"77888"
"60368";"no_click";"Variant 2";"60368"
"9186";"no_click";"Variant 1";"9186"
"44329";"no_click";"Variant 2";"44329"
"8423";"no_click";"Variant 1";"8423"
"30390";"no_click";"Variant 1";"30390"
"44583";"no_click";"Variant 2";"44583"
"27619";"no_click";"Variant 1";"27619"
"24256";"no_click";"Variant 1";"24256"
"38864";"no_click";"Variant 1";"38864"
"49100";"no_click";"Variant 2";"49100"
"69215";"no_click";"Variant 2";"69215"
"16121";"no_click";"Variant 1";"16121"
"21195";"no_click";"Variant 1";"21195"
"47624";"no_click";"Variant 2";"47624"
"24959";"no_click";"Variant 1";"24959"
"84746";"no_click";"Variant 2";"84746"
"48017";"no_click";"Variant 2";"48017"
"52032";"no_click";"Variant 2";"52032"
"25942";"no_click";"Variant 1";"25942"
"13424";"no_click";"Variant 1";"13424"
"26195";"no_click";"Variant 1";"26195"
"26746";"no_click";"Variant 1";"26746"
"37841";"no_click";"Variant 1";"37841"
"55754";"no_click";"Variant 2";"55754"
"53815";"no_click";"Variant 2";"53815"
"40725";"no_click";"Variant 1";"40725"
"61357";"no_click";"Variant 2";"61357"
"37788";"no_click";"Variant 1";"37788"
"51686";"no_click";"Variant 2";"51686"
"1838";"no_click";"Variant 1";"1838"
"84341";"no_click";"Variant 2";"84341"
"54971";"no_click";"Variant 2";"54971"
"30110";"no_click";"Variant 1";"30110"
"31636";"no_click";"Variant 1";"31636"
"72198";"no_click";"Variant 2";"72198"
"37426";"no_click";"Variant 1";"37426"
"35386";"no_click";"Variant 1";"35386"
"17473";"no_click";"Variant 1";"17473"
"48618";"no_click";"Variant 2";"48618"
"40029";"no_click";"Variant 1";"40029"
"48303";"no_click";"Variant 2";"48303"
"45004";"no_click";"Variant 2";"45004"
"5822";"no_click";"Variant 1";"5822"
"14691";"no_click";"Variant 1";"14691"
"42535";"no_click";"Variant 1";"42535"
"34105";"no_click";"Variant 1";"34105"
"80365";"no_click";"Variant 2";"80365"
"52908";"no_click";"Variant 2";"52908"
"23770";"no_click";"Variant 1";"23770"
"52946";"no_click";"Variant 2";"52946"
"79725";"no_click";"Variant 2";"79725"
"42298";"no_click";"Variant 1";"42298"
"29214";"no_click";"Variant 1";"29214"
"79928";"no_click";"Variant 2";"79928"
"54156";"no_click";"Variant 2";"54156"
"65868";"no_click";"Variant 2";"65868"
"82114";"no_click";"Variant 2";"82114"
"75207";"no_click";"Variant 2";"75207"
"73999";"no_click";"Variant 2";"73999"
"51159";"no_click";"Variant 2";"51159"
"11657";"click";"Variant 1";"11657"
"15953";"click";"Variant 1";"15953"
"57814";"no_click";"Variant 2";"57814"
"61102";"no_click";"Variant 2";"61102"
"14799";"no_click";"Variant 1";"14799"
"59532";"no_click";"Variant 2";"59532"
"56333";"no_click";"Variant 2";"56333"
"58073";"no_click";"Variant 2";"58073"
"5959";"no_click";"Variant 1";"5959"
"79912";"no_click";"Variant 2";"79912"
"83045";"click";"Variant 2";"83045"
"64186";"no_click";"Variant 2";"64186"
"9221";"no_click";"Variant 1";"9221"
"71161";"no_click";"Variant 2";"71161"
"59684";"no_click";"Variant 2";"59684"
"67581";"no_click";"Variant 2";"67581"
"48868";"no_click";"Variant 2";"48868"
"58491";"no_click";"Variant 2";"58491"
"48937";"no_click";"Variant 2";"48937"
"80433";"no_click";"Variant 2";"80433"
"56586";"no_click";"Variant 2";"56586"
"29275";"no_click";"Variant 1";"29275"
"70310";"no_click";"Variant 2";"70310"
"19075";"no_click";"Variant 1";"19075"
"18981";"no_click";"Variant 1";"18981"
"58111";"no_click";"Variant 2";"58111"
"77699";"click";"Variant 2";"77699"
"83775";"no_click";"Variant 2";"83775"
"26140";"no_click";"Variant 1";"26140"
"16820";"no_click";"Variant 1";"16820"
"66847";"no_click";"Variant 2";"66847"
"24084";"no_click";"Variant 1";"24084"
"83805";"no_click";"Variant 2";"83805"
"81882";"no_click";"Variant 2";"81882"
"70992";"no_click";"Variant 2";"70992"
"54781";"no_click";"Variant 2";"54781"
"18518";"no_click";"Variant 1";"18518"
"50244";"no_click";"Variant 2";"50244"
"14973";"no_click";"Variant 1";"14973"
"74784";"no_click";"Variant 2";"74784"
"39112";"no_click";"Variant 1";"39112"
"9529";"no_click";"Variant 1";"9529"
"62527";"no_click";"Variant 2";"62527"
"47177";"no_click";"Variant 2";"47177"
"59071";"no_click";"Variant 2";"59071"
"20940";"click";"Variant 1";"20940"
"3732";"no_click";"Variant 1";"3732"
"13663";"no_click";"Variant 1";"13663"
"1309";"no_click";"Variant 1";"1309"
"18830";"no_click";"Variant 1";"18830"
"11205";"no_click";"Variant 1";"11205"
"15960";"no_click";"Variant 1";"15960"
"60171";"no_click";"Variant 2";"60171"
"62397";"click";"Variant 2";"62397"
"38749";"no_click";"Variant 1";"38749"
"53709";"no_click";"Variant 2";"53709"
"20595";"no_click";"Variant 1";"20595"
"27455";"no_click";"Variant 1";"27455"
"67296";"no_click";"Variant 2";"67296"
"20662";"no_click";"Variant 1";"20662"
"69907";"no_click";"Variant 2";"69907"
"1347";"no_click";"Variant 1";"1347"
"45236";"no_click";"Variant 2";"45236"
"13593";"no_click";"Variant 1";"13593"
"77582";"no_click";"Variant 2";"77582"
"10109";"no_click";"Variant 1";"10109"
"25672";"no_click";"Variant 1";"25672"
"71408";"no_click";"Variant 2";"71408"
"60855";"no_click";"Variant 2";"60855"
"10845";"no_click";"Variant 1";"10845"
"4473";"no_click";"Variant 1";"4473"
"68545";"no_click";"Variant 2";"68545"
"49585";"no_click";"Variant 2";"49585"
"59459";"no_click";"Variant 2";"59459"
"34703";"no_click";"Variant 1";"34703"
"10442";"no_click";"Variant 1";"10442"
"77893";"no_click";"Variant 2";"77893"
"58310";"click";"Variant 2";"58310"
"16374";"no_click";"Variant 1";"16374"
"22381";"no_click";"Variant 1";"22381"
"42584";"no_click";"Variant 1";"42584"
"6202";"no_click";"Variant 1";"6202"
"40452";"no_click";"Variant 1";"40452"
"36655";"no_click";"Variant 1";"36655"
"79952";"no_click";"Variant 2";"79952"
"25037";"no_click";"Variant 1";"25037"
"77405";"no_click";"Variant 2";"77405"
"27176";"no_click";"Variant 1";"27176"
"54963";"no_click";"Variant 2";"54963"
"84205";"no_click";"Variant 2";"84205"
"31016";"no_click";"Variant 1";"31016"
"71101";"no_click";"Variant 2";"71101"
"73111";"no_click";"Variant 2";"73111"
"21620";"no_click";"Variant 1";"21620"
"65481";"click";"Variant 2";"65481"
"45000";"no_click";"Variant 2";"45000"
"42107";"no_click";"Variant 1";"42107"
"53647";"no_click";"Variant 2";"53647"
"47986";"no_click";"Variant 2";"47986"
"5705";"no_click";"Variant 1";"5705"
"36986";"no_click";"Variant 1";"36986"
"56126";"no_click";"Variant 2";"56126"
"17678";"no_click";"Variant 1";"17678"
"10121";"no_click";"Variant 1";"10121"
"65546";"no_click";"Variant 2";"65546"
"77833";"no_click";"Variant 2";"77833"
"27383";"no_click";"Variant 1";"27383"
"54948";"no_click";"Variant 2";"54948"
"23355";"no_click";"Variant 1";"23355"
"3535";"no_click";"Variant 1";"3535"
"83754";"no_click";"Variant 2";"83754"
"2784";"no_click";"Variant 1";"2784"
"82461";"no_click";"Variant 2";"82461"
"4574";"no_click";"Variant 1";"4574"
"13329";"no_click";"Variant 1";"13329"
"30639";"no_click";"Variant 1";"30639"
"59355";"no_click";"Variant 2";"59355"
"81169";"no_click";"Variant 2";"81169"
"43385";"no_click";"Variant 2";"43385"
"37895";"no_click";"Variant 1";"37895"
"72719";"no_click";"Variant 2";"72719"
"57274";"no_click";"Variant 2";"57274"
"79047";"no_click";"Variant 2";"79047"
"2614";"no_click";"Variant 1";"2614"
"6222";"click";"Variant 1";"6222"
"55271";"no_click";"Variant 2";"55271"
"69342";"no_click";"Variant 2";"69342"
"2844";"no_click";"Variant 1";"2844"
"34296";"no_click";"Variant 1";"34296"
"35800";"no_click";"Variant 1";"35800"
"64158";"no_click";"Variant 2";"64158"
"5842";"no_click";"Variant 1";"5842"
"79461";"no_click";"Variant 2";"79461"
"27352";"no_click";"Variant 1";"27352"
"54008";"no_click";"Variant 2";"54008"
"44716";"no_click";"Variant 2";"44716"
"50245";"no_click";"Variant 2";"50245"
"43710";"no_click";"Variant 2";"43710"
"62935";"no_click";"Variant 2";"62935"
"42171";"no_click";"Variant 1";"42171"
"55330";"no_click";"Variant 2";"55330"
"4898";"click";"Variant 1";"4898"
"58807";"no_click";"Variant 2";"58807"
"3046";"no_click";"Variant 1";"3046"
"60222";"no_click";"Variant 2";"60222"
"11245";"click";"Variant 1";"11245"
"58626";"no_click";"Variant 2";"58626"
"12928";"no_click";"Variant 1";"12928"
"2983";"no_click";"Variant 1";"2983"
"31125";"no_click";"Variant 1";"31125"
"79951";"no_click";"Variant 2";"79951"
"406";"no_click";"Variant 1";"406"
"66528";"no_click";"Variant 2";"66528"
"74324";"no_click";"Variant 2";"74324"
"65338";"no_click";"Variant 2";"65338"
"30425";"no_click";"Variant 1";"30425"
"18842";"click";"Variant 1";"18842"
"68505";"click";"Variant 2";"68505"
"51513";"no_click";"Variant 2";"51513"
"34257";"no_click";"Variant 1";"34257"
"30347";"no_click";"Variant 1";"30347"
"45841";"no_click";"Variant 2";"45841"
"20605";"no_click";"Variant 1";"20605"
"83313";"no_click";"Variant 2";"83313"
"61024";"no_click";"Variant 2";"61024"
"60205";"no_click";"Variant 2";"60205"
"45921";"no_click";"Variant 2";"45921"
"69336";"no_click";"Variant 2";"69336"
"3811";"no_click";"Variant 1";"3811"
"41952";"no_click";"Variant 1";"41952"
"40968";"no_click";"Variant 1";"40968"
"9343";"no_click";"Variant 1";"9343"
"79584";"click";"Variant 2";"79584"
"49462";"no_click";"Variant 2";"49462"
"59009";"no_click";"Variant 2";"59009"
"39024";"no_click";"Variant 1";"39024"
"30864";"no_click";"Variant 1";"30864"
"79819";"no_click";"Variant 2";"79819"
"28523";"no_click";"Variant 1";"28523"
"20456";"no_click";"Variant 1";"20456"
"57916";"no_click";"Variant 2";"57916"
"1716";"no_click";"Variant 1";"1716"
"35079";"no_click";"Variant 1";"35079"
"17208";"no_click";"Variant 1";"17208"
"7101";"click";"Variant 1";"7101"
"19912";"no_click";"Variant 1";"19912"
"48637";"no_click";"Variant 2";"48637"
"39556";"no_click";"Variant 1";"39556"
"20516";"no_click";"Variant 1";"20516"
"31768";"no_click";"Variant 1";"31768"
"67099";"no_click";"Variant 2";"67099"
"14501";"no_click";"Variant 1";"14501"
"62847";"no_click";"Variant 2";"62847"
"46262";"no_click";"Variant 2";"46262"
"1156";"no_click";"Variant 1";"1156"
"9911";"no_click";"Variant 1";"9911"
